,cell_line_id,part1_spearmanr,pca_spearmanr,racs_spearmanr
504,749712,0.8797491623991329,0.8860130694552734,0.886269534165009
505,749714,0.8850241708608128,0.8982023876309025,0.8886190169858118
506,749717,0.8771302316094145,0.8880795117788026,0.8862831037939178
507,753534,0.8704924750385914,0.8706019826152452,0.8731232335271448
508,753535,0.9278798482073771,0.9234424401595738,0.9155036734619806
509,753538,0.9391929841854341,0.950065546028756,0.9504437016685864
510,753540,0.8683834343398095,0.8464231724188315,0.8363869317907432
511,753541,0.9436187663556815,0.9443402326650321,0.9404485407570211
512,753545,0.8115634998247964,0.8701240976446238,0.8691566977593046
513,753553,,,
514,753554,0.9155186040192018,0.9182915837379326,0.9223088724486739
515,753556,0.8682838917048334,0.8712441892272103,0.8590390530945708
516,753561,0.9301540372745505,0.9279050615712825,0.9289655446313614
517,753562,0.9264343049167661,0.9198956651886242,0.926306913980249
518,753566,0.8890364739659623,0.8926360570643115,0.9072585581975481
519,753570,0.8766395969203206,0.8900320896605786,0.8919802864915467
520,753572,0.8629417319185756,0.858143862732309,0.8610073485948242
521,753573,0.79310208104634,0.8049142069872343,0.7953274250442477
522,753574,0.9303239264373918,0.9379290085270108,0.9381308040265006
523,753575,0.9023636482406511,0.8897036587981028,0.8800548208333554
524,753576,0.9218907959951388,0.9158361935174433,0.9203495936282317
525,753586,0.8441252825554733,0.8341944334025214,0.8314673926697613
526,753600,0.822905030127082,0.8427125270119299,0.8245568430906227
527,753601,,,
528,753604,0.8248415754123996,0.8403801170627391,0.8373931131978372
529,753608,0.8890180698593617,0.8896207720381356,0.884322586643109
530,753610,0.8951718402184279,0.9020714964356239,0.901169479779973
531,753624,0.897644930185106,0.8956815593438489,0.8871887093834759
532,905933,0.7175462438259533,0.6756838695640414,0.6870782429914966
533,905934,0.8319168495251678,0.8270101419833394,0.8236999658178799
534,905935,0.8251644603333838,0.829290454702419,0.8346770689489118
535,905936,0.8831725236220335,0.9080004790219545,0.908473258290691
536,905937,0.860899763084248,0.8573378721873002,0.8568612158932859
537,905939,0.8979509580803433,0.907947391930768,0.9069677681061736
538,905943,,,
539,905944,0.8596237574174593,0.8546059838035787,0.8569809657200164
540,905945,0.8132051518711055,0.8490389324550754,0.8480665319528705
541,905946,0.7346145801779941,0.7011960192339766,0.7076281319797303
542,905947,0.8653282693904036,0.8628800760629978,0.8627586566964258
543,905950,0.9295602902066291,0.936891708891662,0.9347817559732007
544,905954,0.8464163911267729,0.893803446556098,0.8919382416266987
545,905957,0.8466558757876237,0.8709743070492624,0.875489451852771
546,905959,0.9008433660741699,0.9073335833550914,0.9059733545612387
547,905960,0.8613219304073736,0.8886826840359107,0.8918061229864984
548,905961,0.8740551122522457,0.8922801525900128,0.8924709338119539
549,905962,0.9047147604610255,0.9221814032487788,0.9224114944231027
550,905963,0.8980437882086169,0.9082747143508239,0.9074909943599989
551,905969,0.9188768985336069,0.9172190694822971,0.915415947547839
552,905973,0.8500546904195667,0.8788941952003708,0.8824806667670398
553,905975,0.8285545463970002,0.8645060820280406,0.8661354644908509
554,905976,0.8700590999387892,0.8822316934525917,0.8827773652198577
555,905979,0.899884113448719,0.9072212770576716,0.909281351616182
556,905981,0.870080298569574,0.8647429146427787,0.8655895856081056
557,905983,0.8834444868088916,0.8967396603474592,0.8974678726837233
558,905985,0.917165589177076,0.9212243773390991,0.9235745327928027
559,905991,0.9139547983143839,0.9150775104840612,0.9153512899336307
560,906693,0.9041733860057465,0.903502972126343,0.9039143895248046
561,906696,0.8207014024552781,0.8487584873069802,0.8483800860140486
562,906790,0.9191537226606004,0.9149911189290016,0.9171201645001206
563,906791,0.9065135634796266,0.8990372380377676,0.8963749249407098
564,906792,0.895904177189545,0.8785136383630703,0.8806841670365713
565,906793,0.8789020662995677,0.9005499644160182,0.9012149630859123
566,906795,0.823384436169758,0.8311358540550685,0.8341122989655175
567,906797,0.918553589374794,0.9196439488403572,0.9218578736245325
568,906798,0.8703706176293493,0.8697273234505775,0.8698250187490962
569,906801,0.8956805613949329,0.9166611503510075,0.9165821394816563
570,906804,0.827181939322234,0.8358524791007012,0.8340242261265084
571,906805,0.8393530862267201,0.8275740345924919,0.8225289983680976
572,906814,0.8203830502689817,0.7852083729835095,0.7844900039774386
573,906815,0.8849384141832463,0.8884569946750087,0.8891068201664136
574,906817,0.8429654183783036,0.8461650707561383,0.8475209153772467
575,906818,0.8796078112106739,0.8826989546621951,0.8854429482143756
576,906820,0.8142377624434621,0.8179130704414169,0.8198845000188639
577,906821,0.9014809298638633,0.9033099879527697,0.9044805374979487
578,906823,0.8293811271150966,0.8406209001693524,0.8431997172575171
579,906824,0.8785013787891622,0.8749665465209752,0.8717651328261729
580,906825,,,
581,906826,0.8923801074010312,0.9000277744928564,0.8988240185393673
582,906827,0.7828795839051428,0.7771629912466671,0.7841785158990359
583,906828,0.9073004045192036,0.9146648229226035,0.915942283824012
584,906830,0.8016343977416978,0.8491506368618881,0.8491228755006502
585,906833,0.9085064635455534,0.916650847464386,0.9174626614575843
586,906835,0.9239607492389916,0.9257260812767008,0.9248233982900373
587,906837,0.9268453519358577,0.9241131066853703,0.9263808761152825
588,906839,0.797063050839626,0.8055438131320842,0.8051693116239436
589,906843,0.9047681290926275,0.9143965782989021,0.9145004216186587
590,906848,0.8986017712228714,0.9100540920102473,0.9103209445479679
591,906851,0.8491197130556013,0.8671414194109069,0.8665771749276696
592,906852,0.9107205981275465,0.9028621223298362,0.9025679359460169
593,906853,0.9003405754948156,0.9014004697990315,0.9016376982194764
594,906863,0.9240491608884365,0.9140880525291739,0.915896123938812
595,906864,0.8026867727717933,0.8160308158308995,0.8185673852032574
596,906865,0.870053370527922,0.890444490648615,0.891582670870935
597,906868,0.892557008909189,0.8898504823307216,0.8886070129131886
